1	3.232351e-01	1.946969e-01	3.236285e+00	3130
2	4.444070e-01	2.045373e-01	3.614830e+00	3120
3	4.750629e-01	2.125553e-01	3.726709e+00	3260
4	5.927438e-01	2.325410e-01	4.085644e+00	3240
5	5.761016e-01	2.388578e-01	4.107631e+00	3290
6	6.633976e-01	2.616409e-01	4.263332e+00	3270
7	7.481629e-01	2.894830e-01	4.592421e+00	3340
8	7.716246e-01	3.070450e-01	4.510045e+00	3300
9	7.871668e-01	3.368875e-01	4.625094e+00	3310
10	8.263080e-01	3.785243e-01	4.685115e+00	3280
11	8.135003e-01	3.975617e-01	4.575984e+00	3250
12	8.518318e-01	4.304765e-01	4.659975e+00	3180
13	9.084169e-01	4.884874e-01	4.748293e+00	3150
14	8.748636e-01	5.214169e-01	4.629659e+00	3110
15	9.189166e-01	5.495305e-01	4.645329e+00	3090
16	9.160054e-01	6.174548e-01	4.622697e+00	3030
17	9.266488e-01	6.706306e-01	4.569748e+00	2670
18	9.337467e-01	7.242253e-01	4.569341e+00	2390
19	9.620143e-01	7.811217e-01	4.592027e+00	2340
20	9.564153e-01	8.394120e-01	4.514708e+00	2330
21	9.457013e-01	9.057942e-01	4.448352e+00	2220
22	9.398006e-01	9.744200e-01	4.386993e+00	2150
23	9.509616e-01	1.001987e+00	4.360560e+00	2130
24	9.510678e-01	1.070024e+00	4.318929e+00	2090
25	1.018850e+00	1.064214e+00	4.361801e+00	2150
26	9.555126e-01	1.194864e+00	4.225650e+00	1810
27	9.276668e-01	1.264836e+00	4.127113e+00	1790
28	8.843678e-01	1.369327e+00	4.068372e+00	1770
29	8.563471e-01	1.439198e+00	3.965803e+00	1760
-1	-4.115751e-01	2.407696e-01	-2.145202e+00	2720
-2	-3.448642e-01	2.446207e-01	-2.535934e+00	2720
-3	-3.873443e-01	2.360981e-01	-2.943354e+00	2600
-4	-3.831787e-01	2.345689e-01	-3.076473e+00	2560
-5	-3.155283e-01	2.543087e-01	-3.319404e+00	2530
-6	-3.774858e-01	2.457815e-01	-3.671421e+00	2070
-7	-4.712489e-01	2.490492e-01	-3.905267e+00	1550
-8	-3.387700e-01	2.687523e-01	-3.906457e+00	1670
-9	-2.997086e-01	2.767165e-01	-3.881778e+00	1700
-10	-2.753000e-01	3.010453e-01	-3.936036e+00	1760
-11	-3.478003e-01	3.374794e-01	-4.163317e+00	1870
-12	-3.411234e-01	3.670164e-01	-4.147278e+00	1730
-13	-3.622612e-01	3.985184e-01	-4.215325e+00	1760
-14	-3.122746e-01	4.502229e-01	-4.097622e+00	1740
-15	-3.118881e-01	4.781529e-01	-4.121684e+00	1760
-16	-3.508698e-01	5.252539e-01	-4.135304e+00	1870
-17	-2.958913e-01	5.660767e-01	-4.025180e+00	1790
-18	-3.666716e-01	6.001153e-01	-4.050357e+00	1870
-19	-2.799639e-01	6.468991e-01	-3.885551e+00	1840
-20	-2.894821e-01	7.064237e-01	-3.873748e+00	1840
-21	-2.962066e-01	7.508993e-01	-3.790623e+00	2030
-22	-2.923359e-01	7.870878e-01	-3.704063e+00	2170
-23	-3.328930e-01	8.616636e-01	-3.641445e+00	2330
-24	-3.486007e-01	9.486628e-01	-3.585764e+00	2740
-25	-3.173207e-01	9.698199e-01	-3.603312e+00	2800
-26	-2.999823e-01	1.032155e+00	-3.419357e+00	2940
-27	-3.466472e-01	1.125473e+00	-3.337930e+00	3590
-28	-2.814079e-01	1.123839e+00	-3.211158e+00	3500
-29	-2.933994e-01	1.175799e+00	-3.169354e+00	3790
